review_id,user_name,content,score,review_created_version,at_iso,thumbs_up,reply_content,replied_at_iso,app_version,fetched_at_iso
4875682d-05b7-4d03-a5f2-c07adac1bca1,Rensen Creado,"Hi, is it possible to get more options to invest in other stock markets globally apart from the US & Indian stock market? like for example the stock market in Dubai or their real estate market?",4,9.1.7,2026-02-25T06:09:55,14,"Hi, To swiftly address your concern, kindly provide your registered email address to psreviews@indmoney.com along with relevant details. We sincerely apologize for any inconvenience caused and assure you of our prompt assistance. Thank you.",2026-02-25T09:59:53,9.1.7,2026-03-22T19:44:14.365834+00:00
5f46bfdb-e982-406b-b74a-2513bf072e08,anshul jigyasi,The app is good but why are you changing the user interface so many times. It causes confusion sometimes. I use zerodha too and they stick to their one user interface that really helps.,4,9.1.3,2026-02-25T10:36:21,6,Thank you for providing us your feedback. Your input is highly appreciated and will assist us in identifying the areas where we can improve our services. We are committed to ensuring that all of our clients are completely satisfied and your feedback will help us to achieve that goal.,2026-02-25T12:17:40,9.1.3,2026-03-22T19:44:14.365834+00:00
7cb60622-6cf2-4ce6-88f1-90423b0850ea,RamprasadAviator,"1st major issue show what will be total profit or loss after taxes and charges in F&O dashboard or any format, it's deceiving to see when we make profit or loss which is shown on the dashboard is much lower in case of profit when we check the drop down where it adds up charges and taxes vice versa for Loss so fix this, it gives wrong assumptions and people may lose their capital. 2nd issue when we open tech charts or any stock or F&O when we are done with it and tap ""x"" it won't close ! fix ASAP",3,9.1.7,2026-02-25T12:40:38,3,"Hi, To swiftly address your concern, kindly provide your registered email address to psreviews@indmoney.com along with relevant details. We sincerely apologize for any inconvenience caused and assure you of our prompt assistance. Thank you.",2026-02-25T14:11:40,9.1.7,2026-03-22T19:44:14.365834+00:00
994a29b4-a5ec-4458-b78a-98054da8ce78,Faraz Hussain,"I had given low ratings due to the recent update which wasn't a good experience. The Team reached out to me within hours, gather feedback and other information and assured me that they would be working on it. This is the kind of product that i would love to use. Appreciate it!",5,9.1.7,2026-02-25T13:08:50,16,"Hi, To swiftly address your concern, kindly provide your registered email address to psreviews@indmoney.com along with relevant details. We sincerely apologize for any inconvenience caused and assure you of our prompt assistance. Thank you.",2026-02-25T12:17:59,9.1.7,2026-03-22T19:44:14.365834+00:00
8d8cdffa-ef4f-49e4-a34d-8d42761fb6f2,X Gaming YT,loan nhi mil rha,5,9.1.9,2026-02-25T13:23:44,0,"Hi, To swiftly address your concern, kindly provide your registered email address to psreviews@indmoney.com along with relevant details. We sincerely apologize for any inconvenience caused and assure you of our prompt assistance. Thank you.",2026-02-25T15:55:10,9.1.9,2026-03-22T19:44:14.365834+00:00
2ef9fd3a-3b68-4b43-8a53-1a685adbdefb,Saleem Pasha,"at the start of the day, the first candle does not get formed as it should instead it will just be almost static. after refreshing multiple times the candle finally forms on my mobile. I have seen this on my friend's phone as well",2,9.1.7,2026-02-25T17:23:17,0,"Hi, To swiftly address your concern, kindly provide your registered email address to psreviews@indmoney.com along with relevant details. We sincerely apologize for any inconvenience caused and assure you of our prompt assistance. Thank you.",2026-02-25T18:19:32,9.1.7,2026-03-22T19:44:14.365834+00:00
f5aeaa25-db4b-44dd-ac6c-5aedc5ee900c,Akash Kumar,"Best app for investing, easy to understand",5,,2026-02-25T18:20:54,0,Thank you for choosing INDmoney! We’re happy to know you’re enjoying the experience.,2026-02-26T01:10:56,,2026-03-22T19:44:14.365834+00:00
694c4505-732c-4afb-aa49-0e010181782e,Shivkumar Sahu,best best best,5,9.1.7,2026-02-25T22:21:05,0,Thank you for choosing INDmoney! We’re happy to know you’re enjoying the experience.,2026-02-26T01:11:00,9.1.7,2026-03-22T19:44:14.365834+00:00
be860d38-4aa9-4b25-b552-6851b3db5f90,Pravin Dalvi,good service,4,9.1.7,2026-02-26T02:24:58,0,Thank you for your kind words! We’re glad you’re enjoying the INDmoney experience.,2026-02-26T09:11:42,9.1.7,2026-03-22T19:44:14.365834+00:00
10da9afb-5de8-4d6b-a301-0ee8f3e10797,Amardeep Gour,this aap best investment in us market,5,9.1.7,2026-02-26T09:10:37,0,Thank you for your kind words! We’re glad you’re enjoying the INDmoney experience.,2026-02-26T09:11:24,9.1.7,2026-03-22T19:44:14.365834+00:00
163b1f93-1df1-4b3e-bb1c-4f07ad1a15ad,Amarshibhai Chotalia,very nice 👍,4,9.1.7,2026-02-26T10:08:11,0,Thank you for choosing INDmoney! We’re happy to know you’re enjoying the experience.,2026-02-26T10:33:59,9.1.7,2026-03-22T19:44:14.365834+00:00
c4af3829-05bd-4bfd-9866-f19f0b4ca2d4,Shivam Chaurasiya,thank you 👍,4,9.1.7,2026-02-26T15:16:00,0,Thank you for choosing INDmoney! We’re happy to know you’re enjoying the experience.,2026-02-27T01:03:30,9.1.7,2026-03-22T19:44:14.365834+00:00
3f062da7-b838-4c93-bc7d-4da93cfb96e3,Shreya Mukherjee,I use this app daily and love it &&,5,9.1.9,2026-02-26T15:37:31,0,Thank you for choosing INDmoney! We’re happy to know you’re enjoying the experience.,2026-02-27T01:03:35,9.1.9,2026-03-22T19:44:14.365834+00:00
dadf0862-6507-4a5a-91c4-2544449ff093,IRSEE Vijay Devnath (vijaydnath),"Doesn't /Unable to, track the NPS-2 portfolio, neither thru the email statements from Protean, nor thru the Accounts Agregator System..",3,9.1.9,2026-02-26T20:47:03,0,"Thanks for reaching out! Currently this feature is not available on our platform, but we really appreciate your feedback and will share it with our Product team. We know how important this is and are always working to improve your experience. Thanks for your patience—we’ll keep you posted on any updates!",2026-02-26T22:30:50,9.1.9,2026-03-22T19:44:14.365834+00:00
73172ba6-2984-4116-a257-9dfb86e66871,Navaneeth N Anchan,I have raised a ticket 2 months back and the ticket is still not resolved . They keep asking me to send screenshots again and again but no solution is found. Ticket ID 2949013.,1,9.1.9,2026-02-26T21:25:36,4,We understand your concern. Please be assured that resolving this matter promptly is our top priority. Your feedback is invaluable in helping us improve our service. Thank you for bringing it to our attention. We're actively working on a solution and will keep you updated on our progress.,2026-02-26T22:26:00,9.1.9,2026-03-22T19:44:14.365834+00:00
364afea2-6a7e-4dc4-b928-3fdd819918b1,Altaf Mulani,this voice,5,9.1.7,2026-02-26T22:43:10,0,Thank you for choosing INDmoney! We’re happy to know you’re enjoying the experience.,2026-02-27T01:03:52,9.1.7,2026-03-22T19:44:14.365834+00:00
76bdc27b-c3bd-4c09-8ff0-5742cb390c8a,Prashant Dhage,"perfect app to track investment and plan goals. Just a recommendation, if possible also add an option to track post office investment.",5,,2026-02-27T00:04:52,0,Thank you for choosing INDmoney! We’re happy to know you’re enjoying the experience.,2026-02-27T01:04:11,,2026-03-22T19:44:14.365834+00:00
79011509-3694-493f-ba51-77c0536105e0,Somnath Roy,"One of the best app I have ever used, I recommend my friends also to use.",5,9.1.7,2026-02-27T07:35:34,0,Thank you for choosing INDmoney! We’re happy to know you’re enjoying the experience.,2026-02-27T18:58:31,9.1.7,2026-03-22T19:44:14.365834+00:00
450e83c6-42f2-4afd-a816-479eed15703c,Ramar Deputy Manager,good application,5,9.1.9,2026-02-27T07:52:36,0,Thank you for choosing INDmoney! We’re happy to know you’re enjoying the experience.,2026-02-27T18:58:27,9.1.9,2026-03-22T19:44:14.365834+00:00
5d62e56a-667a-4026-9629-1cb36ed3c731,ARBAZKHANTAK 07,"Very disappointing experience with the INDmoney app. Automatic trades are being executed without proper clarity or control, which is extremely concerning for any investor. This creates a serious trust issue. Additionally, the support team is not helpful and does not respond professionally. Instead of resolving issues properly, the communication feels dismissive and unhelpful. Overall, this has been one of the worst trading app experiences I’ve had. I would not recommend this application to any",1,9.1.7,2026-02-27T10:21:14,2,We understand your concern. Please be assured that resolving this matter promptly is our top priority. Your feedback is invaluable in helping us improve our service. Thank you for bringing it to our attention. We're actively working on a solution and will keep you updated on our progress.,2026-02-27T11:51:15,9.1.7,2026-03-22T19:44:14.365834+00:00
74e11642-51fa-435c-8f2d-252de35a6058,souvik maji,"Awesome app, appreciate, keep up the good work",5,9.1.7,2026-02-27T10:23:45,0,Thank you for choosing INDmoney! We’re happy to know you’re enjoying the experience.,2026-02-27T18:58:13,9.1.7,2026-03-22T19:44:14.365834+00:00
8406ae3b-608d-4c5f-846b-6810c4cb79aa,vikram kumar,not able to modify pending orders. everytime I have to cancel and place new order to modify pending orders,1,,2026-02-27T11:01:56,0,"Hi vikram , we sincerely apologize for the inconvenience caused. Our goal is to ensure a smooth and seamless experience for all our users. To help us assist you better, please share your registered email ID at psreviews@indmoney.com.",2026-02-27T13:01:32,,2026-03-22T19:44:14.365834+00:00
6738f176-3774-4f72-ad2a-3567508dcb3d,Goldname,I am us stock account not available 😭,3,9.1.7,2026-02-27T15:54:47,0,"Hi, To swiftly address your concern, kindly provide your registered email address to psreviews@indmoney.com along with relevant details. We sincerely apologize for any inconvenience caused and assure you of our prompt assistance. Thank you.",2026-02-27T16:32:33,9.1.7,2026-03-22T19:44:14.365834+00:00
1e073bc0-dd96-447c-a9b9-e929ad816427,Saravanan Venkatesan,Superb Service.,5,9.1.9,2026-02-27T16:19:33,0,Thank you for choosing INDmoney! We’re happy to know you’re enjoying the experience.,2026-02-27T18:57:31,9.1.9,2026-03-22T19:44:14.365834+00:00
6263fa20-a078-42e0-877b-b1ff46c79f98,ARUN KUMAR,last update is a waste old version good to identify...,5,9.1.9,2026-02-27T19:44:05,0,With every new app version we are introducing new features and improving existing ones. We are sure that your feedback will only help us improve further.,2026-02-28T00:40:39,9.1.9,2026-03-22T19:44:14.365834+00:00
2b9fa54c-2c14-4f33-8382-af37c3e530f4,Ghulame Mustafa,"I am very grateful to the INDmoney app. I had recently filed a complaint regarding the arrangement of tabs in the app's UI, and I am truly amazed that, on the very next day, my issue was resolved. The team responded immediately, listened to my concerns carefully, and implemented the correction perfectly. Their work is truly exceptional, and the product designers did an amazing job. I must praise the INDmoney team for solving this issue so quickly and professionally.",5,9.1.9,2026-02-27T21:26:19,11,We understand your concern. Please be assured that resolving this matter promptly is our top priority. Your feedback is invaluable in helping us improve our service. Thank you for bringing it to our attention. We're actively working on a solution and will keep you updated on our progress.,2026-02-27T00:30:21,9.1.9,2026-03-22T19:44:14.365834+00:00
54cefc07-3a2f-408d-83f4-0a029f0222dc,Nandini Biswas,"this is best finance management app I've ever seen, you can track all your assets, liabilities and goals.",5,9.1.3,2026-02-28T02:37:10,1,Thank you for your kind words! We’re glad you’re enjoying the INDmoney experience.,2026-02-28T07:30:31,9.1.3,2026-03-22T19:44:14.365834+00:00
ca4b269d-88be-4801-baea-5052fd372173,KHADAR SHAIKH,good best platform,5,,2026-02-28T07:35:57,0,Thank you for your kind words! We’re glad you’re enjoying the INDmoney experience.,2026-02-28T10:02:44,,2026-03-22T19:44:14.365834+00:00
9c8cd55d-2cd0-472e-bfc9-b20430690374,Romil Bansiwala,Nice App but I can't open new account . this app not work with government bank sbi .,1,,2026-02-28T09:42:55,0,"Hi, To swiftly address your concern, kindly provide your registered email address to psreviews@indmoney.com along with relevant details. We sincerely apologize for any inconvenience caused and assure you of our prompt assistance. Thank you.",2026-02-28T10:03:07,,2026-03-22T19:44:14.365834+00:00
36e5f260-21a1-4d31-a42a-73933c8c8b97,Dev Dev dubey,i like this app,5,9.1.9,2026-02-28T11:13:15,0,Thank you for choosing INDmoney! We’re happy to know you’re enjoying the experience.,2026-02-28T14:12:38,9.1.9,2026-03-22T19:44:14.365834+00:00
b8340167-2864-436c-98b4-b0e0957d91fe,Pramod kumar kar,honest review. do not use. you will get 100 of call related to loan. not stay in peace,1,9.1.9,2026-02-28T13:51:57,3,"Hi, To swiftly address your concern, kindly provide your registered email address to psreviews@indmoney.com along with relevant details. We sincerely apologize for any inconvenience caused and assure you of our prompt assistance. Thank you.",2026-02-28T14:13:54,9.1.9,2026-03-22T19:44:14.365834+00:00
2458de78-5abd-457b-8504-a3947d31148f,ANNEX,I'm delighted with the experience in the Indmoney app. They provide cashback in each transaction which can be used in recharges. The ui is also good.,5,9.1.9,2026-02-28T17:49:23,2,Thank you for choosing INDmoney! We’re happy to know you’re enjoying the experience.,2026-03-01T00:54:43,9.1.9,2026-03-22T19:44:14.365834+00:00
ddfde0f0-e1f1-4e1b-8351-3e444e0f6b44,Hasmeet Singh,Hasmeet Singh. hello 👋,4,9.1.9,2026-02-28T18:18:07,0,Thank you for choosing INDmoney! We’re happy to know you’re enjoying the experience.,2026-03-01T00:55:24,9.1.9,2026-03-22T19:44:14.365834+00:00
24461cb2-80d7-4550-b007-ed34bbb4ab61,Jaspal Singh mehra,good app🙏🙏🙏,5,9.1.9,2026-02-28T21:15:22,0,Thank you for choosing INDmoney! We’re happy to know you’re enjoying the experience.,2026-03-01T00:54:33,9.1.9,2026-03-22T19:44:14.365834+00:00
1b143927-4555-4386-bb5a-588dfae5d3f6,Ramjan official,"I frequently use INDmoney for loan repayments, but I am disappointed that it doesn't allow partial or custom amount payments. Currently, the app forces users to pay the full outstanding amount at once. Other payment apps allow us to make smaller advance payments (e.g., paying 200 towards a ₹1000 loan). Adding a flexible payment option where users can enter their own amount would be extremely helpful for managing finances. I hope the INDmoney team implements this feature soon.",4,9.1.9,2026-02-28T21:29:01,10,With every new app version we are introducing new features and improving existing ones. We are sure that your feedback will only help us improve further.,2026-03-01T00:55:13,9.1.9,2026-03-22T19:44:14.365834+00:00
a1ba5ea5-6e90-48e7-aa2a-ae6ef254df12,Palanisamy Jeyadev,Well Improve,5,9.1.6,2026-02-28T22:32:58,0,Thank you for choosing INDmoney! We’re happy to know you’re enjoying the experience.,2026-03-01T00:54:20,9.1.6,2026-03-22T19:44:14.365834+00:00
d38045e7-4273-4fc4-ba80-690064f4cdf2,Sonu Kumar,upi payment cashback offer not available check now sir please send me the world in the world and the world is not available check now sir please send me the world of documents 📃 please 🙏🙏 please 🙏🥺🥺🥺,5,9.0.9,2026-03-01T09:01:09,0,"To swiftly address your concern, kindly provide your registered email address to psreviews@indmoney.com along with relevant details. We sincerely apologize for any inconvenience caused and assure you of our prompt assistance. Thank you.",2025-07-09T09:03:45,9.0.9,2026-03-22T19:44:14.365834+00:00
8ec5e147-3af7-4571-8b8f-6b58107c74c2,bhavesh vanjar,good app for financial welth,5,9.1.7,2026-03-01T13:16:53,0,Thank you for your kind words! We’re glad you’re enjoying the INDmoney experience.,2026-03-01T15:24:16,9.1.7,2026-03-22T19:44:14.365834+00:00
879ce29c-1256-4b81-9fe5-2fb153292e96,Seetharaman Srinivasan,good app to track your entire investments,5,9.1.9,2026-03-01T13:17:32,0,Thank you for your kind words! We’re glad you’re enjoying the INDmoney experience.,2026-03-01T15:24:11,9.1.9,2026-03-22T19:44:14.365834+00:00
037cb4a0-65f5-49e6-894f-10ea4dfe4922,Govind Yadav,good morning 🌞,2,9.2.3,2026-03-01T14:39:19,0,"Hi, we noticed your low rating and would love to understand how we can improve your experience. Please share your registered email ID at psreviews@indmoney.com — we’ll make sure to assist you promptly.",2026-03-01T15:21:44,9.2.3,2026-03-22T19:44:14.365834+00:00
507386d2-012a-4a63-85d8-05c90ead6011,Mohammad Usama,This scam and fraud,1,9.2.3,2026-03-01T17:31:19,0,"To swiftly address your concern, kindly provide your registered email address to psreviews@indmoney.com along with relevant details. We sincerely apologize for any inconvenience caused and assure you of our prompt assistance. Thank you.",2026-03-01T18:12:45,9.2.3,2026-03-22T19:44:14.365834+00:00
e980fee7-e3b1-476c-af73-0b0f636324d0,Harsh,"Worst app, too many issues, not able to add other broker equity investments. No option to track all banks very very limited list of banks. Too many issues with tracking Mutual fund. Account Aggregator option not working.",1,,2026-03-01T17:58:54,0,"To swiftly address your concern, kindly provide your registered email address to psreviews@indmoney.com along with relevant details. We sincerely apologize for any inconvenience caused and assure you of our prompt assistance. Thank you.",2026-03-02T01:10:58,,2026-03-22T19:44:14.365834+00:00
5f1b1ba8-f297-4e30-91af-14f9d73a4450,Laukik Patil,"Good overall experience, and strong support team!!",5,9.1.9,2026-03-01T18:29:05,1,Thank you for choosing INDmoney! We’re happy to know you’re enjoying the experience.,2026-03-01T20:02:43,9.1.9,2026-03-22T19:44:14.365834+00:00
82ea0c5d-bb11-49f6-b4bb-6d0b1badb4bb,Adarsh,pathetic useless app. keeps updating ui and mess up portfolio tracking.,1,9.2.3,2026-03-01T18:45:20,0,We understand your concern. Please be assured that resolving this matter promptly is our top priority. Your feedback is invaluable in helping us improve our service. Thank you for bringing it to our attention. We're actively working on a solution and will keep you updated on our progress.,2026-03-01T20:01:33,9.2.3,2026-03-22T19:44:14.365834+00:00
56d21173-838e-4365-9698-79c4e0ecefe0,R M,"hasselfree, can be handled by a person having basic understanding. After using the app for a while, I found that some important features are missing e.g SWP, PAUSING/ RESTARTING, STOPPING SIP, REDEMPTION as of now. Hopefully this will be addressed as soon as possible by providing related hasselfree tools in the app. Will consider about my rating after the redressal of my....",5,9.1.9,2026-03-01T19:31:40,1,"Hi, thank you for sharing your feedback! Please feel free to reach out to us at psreviews@indmoney.com. We value your trust in INDmoney and are committed to continuously improving your experience.",2026-03-02T01:15:40,9.1.9,2026-03-22T19:44:14.365834+00:00
7e194021-7ec7-4908-939c-08268d117eff,Sam Ahamad,joining the app,5,,2026-03-02T00:52:55,0,Thank you for choosing INDmoney! We’re happy to know you’re enjoying the experience.,2026-03-02T01:10:11,,2026-03-22T19:44:14.365834+00:00
c488d385-9c1c-46a2-845f-d17487d4c18d,Aarif Pathan,MD intijar Khan,5,9.1.7,2026-03-02T03:55:42,0,Thank you for choosing INDmoney! We’re happy to know you’re enjoying the experience.,2026-03-02T07:23:46,9.1.7,2026-03-22T19:44:14.365834+00:00
76578f52-f5fb-48ae-b045-6061bb2525c9,Mukesh Koirala,one thing I do not like in the app is that the app doesn't self update the transactions. That one feature would make the app better than what it is now.,4,9.2.3,2026-03-02T09:36:38,1,Thank you for providing us your feedback. Your input is highly appreciated and will assist us in identifying the areas where we can improve our services. We are committed to ensuring that all of our clients are completely satisfied and your feedback will help us to achieve that goal.,2026-03-02T10:44:58,9.2.3,2026-03-22T19:44:14.365834+00:00
15e7271e-b9c0-4a96-a98f-c971b9648f81,Jatin Mittal,the help me in increasing my mind set to see stock market from national level to global level,4,9.2.3,2026-03-02T16:25:36,0,Thank you for choosing INDmoney! We’re happy to know you’re enjoying the experience.,2026-03-02T18:53:19,9.2.3,2026-03-22T19:44:14.365834+00:00
fa46d1c2-4324-4357-a4ff-0af0a71b0800,Ravin Waskle,"""Bahut hi bura anubhav! Main ek kisan hoon aur maine pehle hi bataya ki mujhe details yaad rakhne mein dikkat hoti hai. Maine apni photo aur PAN card sab bhej diya, phir bhi unke agents baar-baar wahi sawal pooch kar pareshaan kar rahe hain aur bank ke chakkar katwa rahe hain. Inka support system bilkul bekar hai, kisanon ki koi izzat nahi hai. Koi bhi naya banda is app par bharosa na kare. Very poor service!""😡😡😡😡👎👎",1,9.1.9,2026-03-02T17:23:03,0,"Hi, we sincerely apologize for the inconvenience caused. Our goal is to ensure a smooth and seamless experience for all our users. To help us assist you better, please share your registered email ID at psreviews@indmoney.com.",2026-03-02T18:30:37,9.1.9,2026-03-22T19:44:14.365834+00:00
be36836f-54e2-4482-a3e1-964dd8106d89,Anwar hussain,"most of time unable to purchase any stocks it keeps says ""something went wrong"" please fix this to retain your customers",1,,2026-03-02T20:04:29,0,"To swiftly address your concern, kindly provide your registered email address to psreviews@indmoney.com along with relevant details. We sincerely apologize for any inconvenience caused and assure you of our prompt assistance. Thank you.",2026-03-02T21:08:54,,2026-03-22T19:44:14.365834+00:00
a5944b26-ed09-4471-886f-ff8903a267d4,Yashavant Kalashetti,App doesn't have UPI for adding money. What a surprising feature the India runs on UPI and INDMoney Itself provides UPI but they don't support adding money through UPI.,1,9.2.3,2026-03-02T20:44:32,0,"To swiftly address your concern, kindly provide your registered email address to psreviews@indmoney.com along with relevant details. We sincerely apologize for any inconvenience caused and assure you of our prompt assistance. Thank you.",2026-03-02T21:09:03,9.2.3,2026-03-22T19:44:14.365834+00:00
34f2cb92-2574-47b3-bd5f-e1a64aa24a10,Balaji Prabu,"worsr app. doesn't allow to buy fractional shares at limit order price. when you try to set limit order, it goes directly to number of shares and not the fractional amount of shares for the dollars we have. if we try to set it, it resets everytime. lost money due to multiple transactions on a single stock. and if you wish to buy fractional shares for the dollars you have then you have to buy blindly for the amount it is trading, no option to set limit order. was available before but now removed.",1,9.2.3,2026-03-02T21:39:56,8,We understand your concern. Please be assured that resolving this matter promptly is our top priority. Your feedback is invaluable in helping us improve our service. Thank you for bringing it to our attention. We are actively working on a solution and will keep you updated on our progress.,2026-03-02T22:36:54,9.2.3,2026-03-22T19:44:14.365834+00:00
3beab5af-ff6e-4d8b-80aa-dbf0c9a3a97e,arjun dharmalingam,worst app ever seen,4,,2026-03-03T08:27:41,0,"Hi, To swiftly address your concern, kindly provide your registered email address to psreviews@indmoney.com along with relevant details. We sincerely apologize for any inconvenience caused and assure you of our prompt assistance. Thank you.",2026-03-03T10:42:44,,2026-03-22T19:44:14.365834+00:00
7a806986-cf53-40d1-b576-843d7d0990e5,Chintada saikiran,good experience last 1 year i using this app and customer service and user interface i feel good experience,5,9.2.3,2026-03-03T08:54:31,0,Thank you for your kind words! We’re glad you’re enjoying the INDmoney experience.,2026-03-03T10:42:56,9.2.3,2026-03-22T19:44:14.365834+00:00
713fdc70-138f-4f6e-84ec-c6e89ba9a8fe,raoji hirlekar,There is no average NAV in Mutual funds holding shown as in groww app,5,9.1.6,2026-03-03T10:19:11,0,"Hi, To swiftly address your concern, kindly provide your registered email address to psreviews@indmoney.com along with relevant details. We sincerely apologize for any inconvenience caused and assure you of our prompt assistance. Thank you.",2026-03-03T10:44:34,9.1.6,2026-03-22T19:44:14.365834+00:00
06d6610e-c1df-4ef4-b3b3-0de275b01ddf,srinu lenka,good performance,5,9.2.3,2026-03-03T10:34:18,0,Thank you for your kind words! We’re glad you’re enjoying the INDmoney experience.,2026-03-03T10:43:09,9.2.3,2026-03-22T19:44:14.365834+00:00
b1928b45-5426-41dd-b0b8-5256aabe4f10,Manju Singh,I am not completed My kyc. I filled all details correct but always showing incorrect. very bad service. I was trying service centre but no response. how to contact. no number for specific person. very bad 👎,1,,2026-03-03T11:37:26,0,"Hi, To swiftly address your concern, kindly provide your registered email address to psreviews@indmoney.com along with relevant details. We sincerely apologize for any inconvenience caused and assure you of our prompt assistance. Thank you.",2026-03-03T11:44:25,,2026-03-22T19:44:14.365834+00:00
8ea4f24b-328b-4617-8de8-47c4102ddd83,Dileshwar Thakur,Excellent 👌 😊,5,9.2.3,2026-03-03T11:56:58,0,Thank you for your kind words! We’re glad you’re enjoying the INDmoney experience.,2026-03-03T12:55:53,9.2.3,2026-03-22T19:44:14.365834+00:00
436dbd07-1c60-4a52-a186-3f126f526979,Vinod kumar Mahto,remove federal Bank from your app,1,,2026-03-03T15:35:52,0,"Hi Vinod, we appreciate your feedback! Please reach out to us at psreviews@indmoney.com. We value your trust in INDmoney and are committed to improving your experience and earning a five-star rating from you.",2026-03-03T16:40:53,,2026-03-22T19:44:14.365834+00:00
8a343f4a-277e-493d-91c1-5c47f1b4dff8,Thummala sravan chowdari,intraday trading is best in ind money with exposure to us stocks is good feature hope they will survive in this brokerage business worldwide,5,9.1.7,2026-03-03T16:42:39,0,Thank you for choosing INDmoney! We’re happy to know you’re enjoying the experience.,2026-03-03T19:00:45,9.1.7,2026-03-22T19:44:14.365834+00:00
674a565d-fc3e-4ed8-8ea2-d2fa89da1f5d,Aryan Rawat,very good platform for all type of investor,5,9.1.3,2026-03-03T16:47:52,0,Thank you for choosing INDmoney! We’re happy to know you’re enjoying the experience.,2026-03-03T19:00:41,9.1.3,2026-03-22T19:44:14.365834+00:00
c11e9d86-82a3-40f4-9489-d246d41ccbd1,Kajal Singh,language is little lengthy for bigginer like me,4,9.1.9,2026-03-03T20:22:02,0,"Hi, thank you for sharing your feedback! Please feel free to reach out to us at psreviews@indmoney.com. We value your trust in INDmoney and are committed to continuously improving your experience.",2026-03-07T16:58:21,9.1.9,2026-03-22T19:44:14.365834+00:00
356abf60-304d-4014-817f-6f3bdea0b8f1,Najarat Badnagar,best platform for all deals,5,9.2.3,2026-03-04T08:50:23,0,Thank you for your kind words! We’re glad you’re enjoying the INDmoney experience.,2026-03-04T09:59:26,9.2.3,2026-03-22T19:44:14.365834+00:00
9ccdea36-4739-452c-8e3d-4fd3cb6e8f00,Papai Dey,Don't use this app because It is written daily reward but does not give daily reward,1,9.1.6,2026-03-04T10:41:09,0,"Hi, To swiftly address your concern, kindly provide your registered email address to psreviews@indmoney.com along with relevant details. We sincerely apologize for any inconvenience caused and assure you of our prompt assistance. Thank you.",2026-03-04T12:29:59,9.1.6,2026-03-22T19:44:14.365834+00:00
9aa0d904-6189-4863-9d98-07acad0e15cf,Parth Mehta,not happy with update. UI is Patheticccc,1,9.2.3,2026-03-04T11:44:12,0,"Hi, To swiftly address your concern, kindly provide your registered email address to psreviews@indmoney.com along with relevant details. We sincerely apologize for any inconvenience caused and assure you of our prompt assistance. Thank you.",2026-03-04T12:30:05,9.2.3,2026-03-22T19:44:14.365834+00:00
00c03dd1-868d-433e-99a9-71e7b27ac1c1,Naveen Kumar Tj,worst app video call is horrible many times,1,,2026-03-04T11:47:58,0,"Hi, To swiftly address your concern, kindly provide your registered email address to psreviews@indmoney.com along with relevant details. We sincerely apologize for any inconvenience caused and assure you of our prompt assistance. Thank you.",2026-03-04T12:30:12,,2026-03-22T19:44:14.365834+00:00
f7ca59dc-7bce-4e40-b179-421ad7abc55e,Yuvraj Singh,best app for investment,5,9.2.3,2026-03-04T19:34:27,0,Thank you for choosing INDmoney! We’re happy to know you’re enjoying the experience.,2026-03-05T01:50:48,9.2.3,2026-03-22T19:44:14.365834+00:00
99bafa39-19e2-4abe-b7e4-364c90530cdb,Refer Code: JIT67FNTPOS,"I love the app. Thank you so much to everyone. The app is soo much faster download. But now download faster and more stable. This syncing happens pretty much every time you open the app, start, stop, or edit an entry, so it used to be a real pain to use. You'd stop an entry and it'd be several seconds before it'd actually stop, and those extra seconds are added to the entry. Not to mention being unable to use the app when it's syncing because it literally stops responding until it's done.",5,,2026-03-04T21:29:07,3,Thank you for choosing INDmoney! We’re happy to know you’re enjoying the experience.,2026-03-05T01:53:28,,2026-03-22T19:44:14.365834+00:00
dbd4e55e-64d1-4098-a04b-06adb0736d59,JITENDRA PATEL,super boss,5,9.1.6,2026-03-04T21:38:02,0,Thank you for choosing INDmoney! We’re happy to know you’re enjoying the experience.,2026-03-05T01:50:36,9.1.6,2026-03-22T19:44:14.365834+00:00
2a2ecb46-083e-4086-b5c7-f418f924f81c,Ganesh Jadhav,app just sucks,1,,2026-03-04T23:12:31,0,"Hi Ganesh, we sincerely apologize for the inconvenience caused. Our goal is to ensure a smooth and seamless experience for all our users. To help us assist you better, please share your registered email ID at psreviews@indmoney.com",2026-03-05T01:26:58,,2026-03-22T19:44:14.365834+00:00
3b4aafd1-85a1-4ce6-8177-134d5703c2c4,Sanjay Yadav,"I love the app! The app is so much faster download. But now download faster and more stable. This is syncing happens pretty much every time you open the app, start, stop, or edit an entry, so it was a real pain to use. Thank you so much to everyone algorithms. You'd stop an entry and it'd be several seconds before it'd actually stop and those extra seconds are added too the entry. Not to mention being unable to use the app when it's syncing because its literally stop responding until it's done!",5,,2026-03-04T23:20:25,0,Thank you for choosing INDmoney! We’re happy to know you’re enjoying the experience.,2026-03-05T01:53:17,,2026-03-22T19:44:14.365834+00:00
c89585a7-ded4-40ac-a083-acd7b6696040,Suresh Kumar,"first learn, after invest, best option INDmoney",5,9.2.3,2026-03-05T01:10:27,0,Thank you for choosing INDmoney! We’re happy to know you’re enjoying the experience.,2026-03-05T01:49:21,9.2.3,2026-03-22T19:44:14.365834+00:00
